field_position_id,surface,message,message_variant,protocol,field_path,parent_path,field_name,field_kind,presence,cardinality,data_type,standard_document,standard_version,standard_reference,charging_relevance,relevance_reason,constraint_ids,scenario_ids,review_status
FP-2208,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.lai.lac,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.lai,lac,OpenAPI leaf field,M,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2209,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.plmnId.mcc,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.plmnId,mcc,OpenAPI leaf field,M,,Mcc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2210,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.plmnId.mnc,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.plmnId,mnc,OpenAPI leaf field,M,,Mnc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2211,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.lac,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai,lac,OpenAPI leaf field,M,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2212,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai.rac,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.rai,rac,OpenAPI leaf field,M,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2213,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.vlrNumber,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,vlrNumber,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2214,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.mscNumber,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,mscNumber,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2215,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.ageOfLocationInformation,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,ageOfLocationInformation,OpenAPI leaf field,O/C,,"integer; min=0, max=32767",3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A56, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A56 | T4N-A70,REVIEWED
FP-2216,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.ueLocationTimestamp,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,ueLocationTimestamp,OpenAPI leaf field,O/C,,DateTime,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A56, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A56 | T4N-A70,REVIEWED
FP-2217,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.geographicalInformation,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,geographicalInformation,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2218,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation.geodeticInformation,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.userLocationInformation.geraLocation,geodeticInformation,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A55, T4N-A70.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A55 | T4N-A70,REVIEWED
FP-2219,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.uetimeZone,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation,uetimeZone,OpenAPI leaf field,O/C,,TimeZone (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A72.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R13 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A72,REVIEWED
FP-2220,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.rATType,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation,rATType,OpenAPI leaf field,O/C,,RatType (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34,REVIEWED
FP-2221,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFName,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation,nFName,OpenAPI leaf field,O/C,,NfInstanceId (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2222,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFIPv4Address,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation,nFIPv4Address,OpenAPI leaf field,O/C,,Ipv4Addr (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2223,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFIPv6Address,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation,nFIPv6Address,OpenAPI leaf field,O/C,,Ipv6Addr (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2224,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFPLMNID.mcc,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFPLMNID,mcc,OpenAPI leaf field,M,,Mcc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2225,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFPLMNID.mnc,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFPLMNID,mnc,OpenAPI leaf field,M,,Mnc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2226,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nodeFunctionality,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation,nodeFunctionality,OpenAPI leaf field,M,,NodeFunctionality,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2227,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation.nFFqdn,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.servingNetworkFunctionInformation,nFFqdn,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2228,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID.aMFId,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.servingNodeID,aMFId,OpenAPI leaf field,O/C,,AmfId (TS29571_CommonData.yaml),3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A52.",T4N-R04 | T4N-R05 | T4N-R08 | T4N-R10 | T4N-R14 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A52,REVIEWED
FP-2229,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation.praId,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation,praId,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A57.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A57,REVIEWED
FP-2230,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation.additionalPraId,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation,additionalPraId,OpenAPI leaf field,O/C,,string,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A57.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A57,REVIEWED
FP-2231,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation.presenceState,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation,presenceState,OpenAPI leaf field,O/C,,PresenceState,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A57.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A57,REVIEWED
FP-2232,T4-Nchf,Nchf ChargingDataRequest,Create / Update / Release; LBO/PDU-session projection,SBI/OpenAPI,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation.trackingAreaList.plmnId.mcc,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.presenceReportingAreaInformation.trackingAreaList.plmnId,mcc,OpenAPI leaf field,M,,Mcc,3GPP TS 32.291; TS 32.255; TS 29.571,TS 32.291 V17.14.0; TS 32.255 V17.14.0; TS 29.571 V17.12.0,"TS 32.291 Create/Update/Release, §6.1.6.2 and Annex A; TS 32.255 applicability",DIRECT,"Directly mapped to charging-threat candidate(s): T4N-A13, T4N-A17, T4N-A34, T4N-A57.",T4N-R05 | T4N-R08 | T4N-R10 | T4N-R16 | T4N-R20 | T4N-R21,T4N-A13 | T4N-A17 | T4N-A34 | T4N-A57,REVIEWED
