scenario_id,surface,message,scenario_name,field_patterns,matched_field_count,matched_field_examples,field_mapping_mode,constraint_ids,attacker_nf,violated_invariants,candidate_class,implementation_priority,testbed_support_expectation,initial_validation_status,standard_basis,required_evidence,recommended_workload
T4N-A56,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Stale or forged location age/timestamp,ChargingDataRequest \(LBO/PDU-session applicability projection\)\..*(ageOfLocationInformation|ueLocationTimestamp|non3GPPUserLocationTime|mAPDUNon3GPPUserLocationTime)$,34,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.eutraLocation.ageOfLocationInformation | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.eutraLocation.ueLocationTimestamp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.nrLocation.ageOfLocationInformation | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.nrLocation.ueLocationTimestamp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.utraLocation.ageOfLocationInformation | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.utraLocation.ueLocationTimestamp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.ageOfLocationInformation | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.userLocationinfo.geraLocation.ueLocationTimestamp,FIELD_AND_RELATION,T4N-R16,V-SMF,"Fresh,Ctx",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W6_DIFFERENTIATED_CONTEXT
T4N-A57,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Presence-reporting-area substitution,ChargingDataRequest \(LBO/PDU-session applicability projection\)\..*presenceReportingAreaInformation\.,105,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.praId | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.additionalPraId | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.presenceState | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.trackingAreaList.plmnId.mcc | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.trackingAreaList.plmnId.mnc | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.trackingAreaList.tac | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.trackingAreaList.nid | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.presenceReportingAreaInformation.ecgiList.plmnId.mcc,FIELD_AND_RELATION,T4N-R16,V-SMF,"Ctx,Auth",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W6_DIFFERENTIATED_CONTEXT
T4N-A58,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,PDU-session start/stop-time manipulation,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.pDUSessionChargingInformation\.pduSessionInformation\.(startTime|stopTime|sessionStopIndicator)$,3,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.startTime | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.stopTime | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.sessionStopIndicator,FIELD_AND_RELATION,T4N-R23,V-SMF,"Acc,Comp,Uniq,Fresh",DIRECT,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W7_TIME_BOUNDARY
T4N-A59,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Usage interval overlap or gap,ChargingDataRequest \(LBO/PDU-session applicability projection\)\..*(timeofFirstUsage|timeofLastUsage|reportTime)$,5,ChargingDataRequest (LBO/PDU-session applicability projection).roamingQBCInformation.multipleQFIcontainer.qFIContainerInformation.reportTime | ChargingDataRequest (LBO/PDU-session applicability projection).roamingQBCInformation.multipleQFIcontainer.qFIContainerInformation.timeofFirstUsage | ChargingDataRequest (LBO/PDU-session applicability projection).roamingQBCInformation.multipleQFIcontainer.qFIContainerInformation.timeofLastUsage | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.timeofFirstUsage | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.timeofLastUsage,FIELD_AND_RELATION,T4N-R13 | T4N-R23,V-SMF,"Fresh,Uniq,Comp,Acc",DIRECT,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W6_DIFFERENTIATED_CONTEXT
T4N-A60,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,PDU-container QoS/5QI substitution,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.(multipleUnitUsage\.usedUnitContainer\.pDUContainerInformation|pDUSessionChargingInformation\.pduSessionInformation)\.(qoSInformation|authorizedQoSInformation|subscribedQoSInformation|qoSCharacteristics)\.,47,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.5qi | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.priorityLevel | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.preemptCap | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.preemptVuln | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.priorityLevel | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.averWindow | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.maxDataBurstVol | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.maxbrUl,FIELD_AND_RELATION,T4N-R17,V-SMF,"Ctx,Deriv,Auth",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W6_DIFFERENTIATED_CONTEXT
T4N-A61,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Authorized/subscribed QoS or AMBR inconsistency,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.pDUSessionChargingInformation\.pduSessionInformation\.(authorizedQoSInformation|subscribedQoSInformation|authorizedSessionAMBR|subscribedSessionAMBR)\.,21,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.5qi | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.priorityLevel | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.preemptCap | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.arp.preemptVuln | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.priorityLevel | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.averWindow | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.maxDataBurstVol | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.authorizedQoSInformation.maxbrUl,FIELD_AND_RELATION,T4N-R17 | T4N-R21,V-SMF,"Sem,Ctx,Auth",STRUCTURAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W6_DIFFERENTIATED_CONTEXT
T4N-A62,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,"Sponsor, application-provider, or AF-ID substitution",ChargingDataRequest \(LBO/PDU-session applicability projection\)\.multipleUnitUsage\.usedUnitContainer\.pDUContainerInformation\.(sponsorIdentity|applicationserviceProviderIdentity|afChargingIdentifier|afChargingIdString|chargingRuleBaseName)$,5,ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.afChargingIdentifier | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.afChargingIdString | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.sponsorIdentity | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.applicationserviceProviderIdentity | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.chargingRuleBaseName,FIELD_AND_RELATION,T4N-R18,V-SMF,"Attr,Ctx,Uniq",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W5_TWO_SUBSCRIBERS
T4N-A63,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,3GPP PS Data-Off status substitution,ChargingDataRequest \(LBO/PDU-session applicability projection\)\..*3gppPSDataOffStatus$,3,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.3gppPSDataOffStatus | ChargingDataRequest (LBO/PDU-session applicability projection).roamingQBCInformation.multipleQFIcontainer.qFIContainerInformation.3gppPSDataOffStatus | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.3gppPSDataOffStatus,FIELD_AND_RELATION,T4N-R14,V-SMF,"Ctx,Auth,Comp",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W1_UL_ONLY
T4N-A64,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,MAPDU/multihomed path duplicate accounting,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.multipleUnitUsage\.usedUnitContainer\.pDUContainerInformation\.(mAPDUSteeringFunctionality|mAPDUSteeringMode|trafficForwardingWay)$ | ChargingDataRequest \(LBO/PDU-session applicability projection\)\.pDUSessionChargingInformation\.pduSessionInformation\.mAPDUSessionInformation\.,6,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.mAPDUSessionInformation.mAPDUSessionIndicator | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.mAPDUSessionInformation.aTSSSCapability.atsssLL | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.mAPDUSessionInformation.aTSSSCapability.mptcp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.pduSessionInformation.mAPDUSessionInformation.aTSSSCapability.rttWithoutPmf | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.mAPDUSteeringFunctionality | ChargingDataRequest (LBO/PDU-session applicability projection).multipleUnitUsage.usedUnitContainer.pDUContainerInformation.trafficForwardingWay,FIELD_AND_RELATION,T4N-R19,V-SMF,"Uniq,Comp,Ctx",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W4_TWO_ACCOUNTING_BOUNDARIES
T4N-A65,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Secondary-RAT usage duplication or substitution,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.pDUSessionChargingInformation\.rANSecondaryRATUsageReport\.,6,ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.rANSecondaryRATType | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.qosFlowsUsageReports.qFI | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.qosFlowsUsageReports.startTimestamp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.qosFlowsUsageReports.endTimestamp | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.qosFlowsUsageReports.uplinkVolume | ChargingDataRequest (LBO/PDU-session applicability projection).pDUSessionChargingInformation.rANSecondaryRATUsageReport.qosFlowsUsageReports.downlinkVolume,FIELD_AND_RELATION,T4N-R19,V-SMF,"Uniq,Comp,Ctx",CONDITIONAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W4_TWO_ACCOUNTING_BOUNDARIES
T4N-A66,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,JSON duplicate-key or array-item parser differential,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.,0,,RELATION_ONLY,T4N-R20 | T4N-R21,V-SMF or serializer host,"Sem,Deriv,Uniq",STRUCTURAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W5_TWO_SUBSCRIBERS
T4N-A67,T4-Nchf,Nchf_ConvergedCharging Create / Update / Release — ChargingDataRequest,Null/absent/empty-array semantic confusion,ChargingDataRequest \(LBO/PDU-session applicability projection\)\.(multipleUnitUsage|roamingQBCInformation|pDUSessionChargingInformation|triggers|subscriberIdentifier|chargingId),0,,RELATION_ONLY,T4N-R20 | T4N-R21,V-SMF,"Sem,Comp,Fresh",STRUCTURAL,P3,EXPECTED_UNSUP_CURRENT_GY_TESTBED,STD,"3GPP TS 32.291 V17.14.0 §5.2.2.2–5.2.2.4, §6.1.6.2 and Annex A; TS 32.255 V17.14.0; TS 29.571 V17.12.0",HTTP method/path/resource ID; raw JSON and parsed CHF object; SMF local accumulator; accepted PFCP usage; CHF rating/account/balance/CDR; invocation sequence/replay state; baseline/attack logs,W1_UL_ONLY
